,city,address,area,floor,name,price,province,rooms,toward,unit,year,origin_url
137,上海,嘉兴-武原街道长安北路583-30号(长安路与华丰,83㎡,中层（共18层）,滨海未来城,67万,直辖市,4室2厅,南北向,8072元/㎡,2016年建,https://sh.esf.fang.com/chushou/3_367114177.htm
138,合肥,阜阳路桥-庐阳区北二环与阜阳路交口,100㎡,中层（共24层）,蓝光 · 半岛公馆,150万,安徽,3室2厅,南北向,15000元/㎡,2018年建,https://hf.esf.fang.com/chushou/3_404063690.htm
139,合肥,阜阳路桥-庐阳区北二环与阜阳路交口,100㎡,中层（共24层）,蓝光 · 半岛公馆,150万,安徽,3室2厅,南北向,15000元/㎡,2018年建,https://hf.esf.fang.com/chushou/3_404063690.htm
140,合肥,芙蓉社区-融创城翡翠路与石笋路交口以南(安医大二附院对,130㎡,高层（共35层）,融创城,240万,安徽,3室2厅,南向,18462元/㎡,2018年建,https://hf.esf.fang.com/chushou/3_404137573.htm
141,合肥,芙蓉社区-融创城翡翠路与石笋路交口以南(安医大二附院对,130㎡,高层（共35层）,融创城,240万,安徽,3室2厅,南向,18462元/㎡,2018年建,https://hf.esf.fang.com/chushou/3_404137573.htm
142,合肥,临泉东路-临泉东路与和县路交叉口东西两侧,128.33㎡,中层（共33层）,万达华府,200万,安徽,4室2厅,南向,15585元/㎡,,https://hf.esf.fang.com/chushou/3_404323260.htm
143,合肥,临泉东路-临泉东路与和县路交叉口东西两侧,128.33㎡,中层（共33层）,万达华府,200万,安徽,4室2厅,南向,15585元/㎡,,https://hf.esf.fang.com/chushou/3_404323260.htm
144,合肥,瑶海公园-物流大道与武里山路交汇处,66㎡,高层（共18层）,兴华苑,68万,安徽,2室2厅,南向,10303元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404371201.htm
145,合肥,瑶海公园-物流大道与武里山路交汇处,66㎡,高层（共18层）,兴华苑,68万,安徽,2室2厅,南向,10303元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_404371201.htm
146,合肥,桃花-繁华大道与飞虎路交叉口西北角,113㎡,高层（共6层）,东冠繁华逸城,156万,安徽,3室2厅,南北向,13805元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_403881328.htm
147,合肥,桃花-繁华大道与飞虎路交叉口西北角,113㎡,高层（共6层）,东冠繁华逸城,156万,安徽,3室2厅,南北向,13805元/㎡,2014年建,https://hf.esf.fang.com/chushou/3_403881328.htm
148,合肥,财富广场-临泉路与肥西路交口东北角50米,109㎡,中层（共33层）,华润橡树湾,228万,安徽,3室2厅,南北向,20917元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_403951722.htm
149,合肥,财富广场-临泉路与肥西路交口东北角50米,109㎡,中层（共33层）,华润橡树湾,228万,安徽,3室2厅,南北向,20917元/㎡,2013年建,https://hf.esf.fang.com/chushou/3_403951722.htm
150,合肥,黄山大厦-园林局大院寿春路逍遥津正大门旁,31㎡,低层（共6层）,园林局大院,58.5万,安徽,1室1厅,南向,18871元/㎡,2002年建,https://hf.esf.fang.com/chushou/3_404275701.htm
151,合肥,黄山大厦-园林局大院寿春路逍遥津正大门旁,31㎡,低层（共6层）,园林局大院,58.5万,安徽,1室1厅,南向,18871元/㎡,2002年建,https://hf.esf.fang.com/chushou/3_404275701.htm
152,重庆,蔡家-两江新区蔡家岗立交旁,122㎡,中层（共8层）,金科集美嘉悦,155万,直辖市,4室2厅,南北向,12705元/㎡,2019年建,https://cq.esf.fang.com/chushou/3_195739315.htm
153,重庆,蔡家-两江新区蔡家岗立交旁,122㎡,中层（共8层）,金科集美嘉悦,155万,直辖市,4室2厅,南北向,12705元/㎡,2019年建,https://cq.esf.fang.com/chushou/3_195739315.htm
154,重庆,五里店-黄花园大桥北桥头大湾车站旁,83㎡,高层（共33层）,渝能明日城市,116万,直辖市,2室2厅,南北向,13976元/㎡,2011年建,https://cq.esf.fang.com/chushou/3_195907229.htm
155,重庆,五里店-黄花园大桥北桥头大湾车站旁,83㎡,高层（共33层）,渝能明日城市,116万,直辖市,2室2厅,南北向,13976元/㎡,2011年建,https://cq.esf.fang.com/chushou/3_195907229.htm
156,重庆,水土-竹溪河公园旁,99㎡,中层（共7层）,合景融创·璟月台,113万,直辖市,3室2厅,南北向,11414元/㎡,2019年建,https://cq.esf.fang.com/chushou/3_195725781.htm
157,重庆,水土-竹溪河公园旁,99㎡,中层（共7层）,合景融创·璟月台,113万,直辖市,3室2厅,南北向,11414元/㎡,2019年建,https://cq.esf.fang.com/chushou/3_195725781.htm
158,重庆,西永-西永微电园地铁站片区,98㎡,中层（共18层）,重庆融创文旅城,110万,直辖市,3室2厅,南向,11224元/㎡,2018年建,https://cq.esf.fang.com/chushou/3_195327821.htm
159,重庆,西永-西永微电园地铁站片区,98㎡,中层（共18层）,重庆融创文旅城,110万,直辖市,3室2厅,南向,11224元/㎡,2018年建,https://cq.esf.fang.com/chushou/3_195327821.htm
160,重庆,界石-江南新城天鹿大道,99㎡,低层（共6层）,金科美辰,125万,直辖市,4室2厅,南向,12626元/㎡,2020年建,https://cq.esf.fang.com/chushou/3_195733920.htm
161,重庆,界石-江南新城天鹿大道,99㎡,低层（共6层）,金科美辰,125万,直辖市,4室2厅,南向,12626元/㎡,2020年建,https://cq.esf.fang.com/chushou/3_195733920.htm
162,重庆,朝天门-重庆市东和湾位于渝中区朝千路38号附1号,86㎡,中层（共32层）,东和湾,138万,直辖市,2室2厅,南北向,16047元/㎡,2004年建,https://cq.esf.fang.com/chushou/3_195526667.htm
163,重庆,朝天门-重庆市东和湾位于渝中区朝千路38号附1号,86㎡,中层（共32层）,东和湾,138万,直辖市,2室2厅,南北向,16047元/㎡,2004年建,https://cq.esf.fang.com/chushou/3_195526667.htm
164,芜湖,"三山广场-龙湖路,近高岗埠路",97㎡,高层（共18层）,华强江山府,77万,安徽,3室2厅,南向,7938元/㎡,2018年建,https://wuhu.esf.fang.com/chushou/3_174685170.htm
165,芜湖,"三山广场-龙湖路,近高岗埠路",97㎡,高层（共18层）,华强江山府,77万,安徽,3室2厅,南向,7938元/㎡,2018年建,https://wuhu.esf.fang.com/chushou/3_174685170.htm
166,芜湖,"政务文化中心-中江大道以东,万春西路以南,徽州路以西,规划",89.39㎡,低层（共16层）,新华联梦想城,110万,安徽,2室2厅,南向,12306元/㎡,2000年建,https://wuhu.esf.fang.com/chushou/3_174326825.htm
167,芜湖,"政务文化中心-中江大道以东,万春西路以南,徽州路以西,规划",89.39㎡,低层（共16层）,新华联梦想城,110万,安徽,2室2厅,南向,12306元/㎡,2000年建,https://wuhu.esf.fang.com/chushou/3_174326825.htm
168,芜湖,汽配城-芜湖市鸠江区黄甸路,51㎡,中层（共11层）,伟星·万悦城,35万,安徽,1室1厅,东西向,6863元/㎡,,https://wuhu.esf.fang.com/chushou/3_173905916.htm
169,芜湖,汽配城-芜湖市鸠江区黄甸路,51㎡,中层（共11层）,伟星·万悦城,35万,安徽,1室1厅,东西向,6863元/㎡,,https://wuhu.esf.fang.com/chushou/3_173905916.htm
170,芜湖,政务文化中心-清水镇芜屯城市干道,96㎡,中层（共29层）,金都檀宫,76万,安徽,3室2厅,南向,7917元/㎡,2019年建,https://wuhu.esf.fang.com/chushou/3_172799136.htm
171,芜湖,政务文化中心-清水镇芜屯城市干道,96㎡,中层（共29层）,金都檀宫,76万,安徽,3室2厅,南向,7917元/㎡,2019年建,https://wuhu.esf.fang.com/chushou/3_172799136.htm
172,芜湖,南瑞-江城国际瑞景苑南瑞新城世纪联华向南,98㎡,中层（共11层）,江城国际瑞景苑,95.8万,安徽,2室2厅,西南向,9776元/㎡,2013年建,https://wuhu.esf.fang.com/chushou/3_176057156.htm
173,芜湖,南瑞-江城国际瑞景苑南瑞新城世纪联华向南,98㎡,中层（共11层）,江城国际瑞景苑,95.8万,安徽,2室2厅,西南向,9776元/㎡,2013年建,https://wuhu.esf.fang.com/chushou/3_176057156.htm
174,芜湖,大学城-九华南路安徽师范大学南校区对面,112㎡,高层（共11层）,柏庄·春暖花开,145万,安徽,3室2厅,南北向,12946元/㎡,,https://wuhu.esf.fang.com/chushou/3_173748303.htm
175,芜湖,大学城-九华南路安徽师范大学南校区对面,112㎡,高层（共11层）,柏庄·春暖花开,145万,安徽,3室2厅,南北向,12946元/㎡,,https://wuhu.esf.fang.com/chushou/3_173748303.htm
176,上海,武宁-东新路88弄,174.95㎡,低层（共33层）,新湖明珠城,1280万,直辖市,4室2厅,南向,73164元/㎡,2008年建,https://sh.esf.fang.com/chushou/3_376248442.htm
177,上海,武宁-东新路88弄,174.95㎡,低层（共33层）,新湖明珠城,1280万,直辖市,4室2厅,南向,73164元/㎡,2008年建,https://sh.esf.fang.com/chushou/3_376248442.htm
178,上海,嘉兴-南湾路与外环东路交汇处,89㎡,中层（共20层）,福晟天地,72万,直辖市,3室2厅,南北向,8090元/㎡,2019年建,https://sh.esf.fang.com/chushou/3_367919032.htm
179,上海,嘉兴-南湾路与外环东路交汇处,89㎡,中层（共20层）,福晟天地,72万,直辖市,3室2厅,南北向,8090元/㎡,2019年建,https://sh.esf.fang.com/chushou/3_367919032.htm
180,上海,西郊-淞虹路855弄,98㎡,中层（共8层）,郁庭峰,655万,直辖市,3室1厅,南向,66837元/㎡,2002年建,https://sh.esf.fang.com/chushou/3_376943732.htm
181,上海,西郊-淞虹路855弄,98㎡,中层（共8层）,郁庭峰,655万,直辖市,3室1厅,南向,66837元/㎡,2002年建,https://sh.esf.fang.com/chushou/3_376943732.htm
182,上海,嘉兴-碧桂园天凝源著天凝大道与东方路交汇处(天凝人,68㎡,高层（共16层）,碧桂园天凝源著,57.5万,直辖市,2室2厅,南北向,8456元/㎡,2019年建,https://sh.esf.fang.com/chushou/3_375826945.htm
183,上海,嘉兴-碧桂园天凝源著天凝大道与东方路交汇处(天凝人,68㎡,高层（共16层）,碧桂园天凝源著,57.5万,直辖市,2室2厅,南北向,8456元/㎡,2019年建,https://sh.esf.fang.com/chushou/3_375826945.htm
184,上海,嘉兴-九龙山将军高尔夫俱乐部正对面,65㎡,中层（共8层）,中南·漫悦湾,53.6万,直辖市,2室2厅,南北向,8246元/㎡,2019年建,https://sh.esf.fang.com/chushou/3_367638999.htm
185,上海,嘉兴-九龙山将军高尔夫俱乐部正对面,65㎡,中层（共8层）,中南·漫悦湾,53.6万,直辖市,2室2厅,南北向,8246元/㎡,2019年建,https://sh.esf.fang.com/chushou/3_367638999.htm
186,上海,,,,,,直辖市,,,,,
187,上海,,,,,,直辖市,,,,,
188,上海,嘉兴-嘉善县魏塘街道G320国道与善西公路交叉口,68㎡,中层（共15层）,旭辉·光耀城,63.5万,直辖市,2室2厅,南北向,9338元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_370227791.htm
189,上海,嘉兴-嘉善县魏塘街道G320国道与善西公路交叉口,68㎡,中层（共15层）,旭辉·光耀城,63.5万,直辖市,2室2厅,南北向,9338元/㎡,2014年建,https://sh.esf.fang.com/chushou/3_370227791.htm
190,合肥,和煦园-合肥唐宁府茨河路与界首路交口东北角,158㎡,中层（共24层）,合肥唐宁府,370万,安徽,4室2厅,南北向,23418元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_404276702.htm
191,合肥,和煦园-合肥唐宁府茨河路与界首路交口东北角,158㎡,中层（共24层）,合肥唐宁府,370万,安徽,4室2厅,南北向,23418元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_404276702.htm
192,合肥,撮镇-裕溪路与桥头集路西北角,100㎡,中层（共12层）,远洋庐玥风景,96万,安徽,3室2厅,南北向,9600元/㎡,,https://hf.esf.fang.com/chushou/3_394850874.htm
193,合肥,撮镇-裕溪路与桥头集路西北角,100㎡,中层（共12层）,远洋庐玥风景,96万,安徽,3室2厅,南北向,9600元/㎡,,https://hf.esf.fang.com/chushou/3_394850874.htm
194,合肥,长江批发市场-临泉东路与顺祥路交汇处,95㎡,中层（共6层）,皇马花园,99万,安徽,2室2厅,南北向,10421元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_373993850.htm
195,合肥,长江批发市场-临泉东路与顺祥路交汇处,95㎡,中层（共6层）,皇马花园,99万,安徽,2室2厅,南北向,10421元/㎡,2016年建,https://hf.esf.fang.com/chushou/3_373993850.htm
196,合肥,生态公园-相城路与淮海大道交口西北角,134㎡,中层（共6层）,保利罗兰香谷,180万,安徽,4室2厅,南向,13433元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_396071717.htm
197,合肥,生态公园-相城路与淮海大道交口西北角,134㎡,中层（共6层）,保利罗兰香谷,180万,安徽,4室2厅,南向,13433元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_396071717.htm
198,合肥,大杨镇-四里河路与合淮路交汇处以西,155㎡,低层（共6层）,文一泰禾·合肥院子,265万,安徽,6室3厅,南向,17097元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_369994621.htm
199,合肥,大杨镇-四里河路与合淮路交汇处以西,155㎡,低层（共6层）,文一泰禾·合肥院子,265万,安徽,6室3厅,南向,17097元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_369994621.htm
200,合肥,生态公园-淮海大道与大众路交口,120㎡,中层（共11层）,正荣·悦都荟,168万,安徽,4室2厅,南向,14000元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_389458674.htm
201,合肥,生态公园-淮海大道与大众路交口,120㎡,中层（共11层）,正荣·悦都荟,168万,安徽,4室2厅,南向,14000元/㎡,2019年建,https://hf.esf.fang.com/chushou/3_389458674.htm
202,重庆,大学城-康田漫城大学城东路重庆科技学院前行右转100,79.5㎡,高层（共28层）,康田漫城,81万,直辖市,3室2厅,南向,10189元/㎡,2012年建,https://cq.esf.fang.com/chushou/3_195088763.htm
203,重庆,大学城-康田漫城大学城东路重庆科技学院前行右转100,79.5㎡,高层（共28层）,康田漫城,81万,直辖市,3室2厅,南向,10189元/㎡,2012年建,https://cq.esf.fang.com/chushou/3_195088763.htm
204,重庆,大学城-大学城南二路(重庆城市管理学院对面),87㎡,低层（共25层）,恒大未来城,88万,直辖市,3室2厅,南北向,10115元/㎡,2015年建,https://cq.esf.fang.com/chushou/3_194834678.htm
205,重庆,大学城-大学城南二路(重庆城市管理学院对面),87㎡,低层（共25层）,恒大未来城,88万,直辖市,3室2厅,南北向,10115元/㎡,2015年建,https://cq.esf.fang.com/chushou/3_194834678.htm
206,重庆,大学城-金科廊桥水乡大学城南二路166号(重庆大学虎,110㎡,低层（共27层）,金科廊桥水乡,109.8万,直辖市,3室2厅,西南向,9982元/㎡,2015年建,https://cq.esf.fang.com/chushou/3_195088738.htm
207,重庆,大学城-金科廊桥水乡大学城南二路166号(重庆大学虎,110㎡,低层（共27层）,金科廊桥水乡,109.8万,直辖市,3室2厅,西南向,9982元/㎡,2015年建,https://cq.esf.fang.com/chushou/3_195088738.htm
208,重庆,江北嘴-江北嘴(中央公园旁),71.63㎡,中层（共33层）,江北嘴新鸥鹏教育城,146万,直辖市,3室2厅,南向,20383元/㎡,2018年建,https://cq.esf.fang.com/chushou/3_193372220.htm
209,重庆,江北嘴-江北嘴(中央公园旁),71.63㎡,中层（共33层）,江北嘴新鸥鹏教育城,146万,直辖市,3室2厅,南向,20383元/㎡,2018年建,https://cq.esf.fang.com/chushou/3_193372220.htm
210,重庆,南桥寺-南桥寺中医院右侧301米,71㎡,中层（共31层）,光华可乐小镇,95万,直辖市,2室2厅,南北向,13380元/㎡,2012年建,https://cq.esf.fang.com/chushou/3_193350357.htm
211,重庆,南桥寺-南桥寺中医院右侧301米,71㎡,中层（共31层）,光华可乐小镇,95万,直辖市,2室2厅,南北向,13380元/㎡,2012年建,https://cq.esf.fang.com/chushou/3_193350357.htm
212,重庆,鸿恩寺-鸿恩路181号,101㎡,中层（共31层）,保利江上明珠畅园,130万,直辖市,2室1厅,南向,12871元/㎡,2015年建,https://cq.esf.fang.com/chushou/3_195894822.htm
213,重庆,鸿恩寺-鸿恩路181号,101㎡,中层（共31层）,保利江上明珠畅园,130万,直辖市,2室1厅,南向,12871元/㎡,2015年建,https://cq.esf.fang.com/chushou/3_195894822.htm
214,芜湖,龙窝湖-安徽省芜湖市三山区龙窝湖旁(峨山西路以北,116.5㎡,低层（共32层）,芜湖碧桂园白鹭湾,91万,安徽,3室2厅,南北向,7811元/㎡,2015年建,https://wuhu.esf.fang.com/chushou/3_176015989.htm
215,芜湖,龙窝湖-安徽省芜湖市三山区龙窝湖旁(峨山西路以北,116.5㎡,低层（共32层）,芜湖碧桂园白鹭湾,91万,安徽,3室2厅,南北向,7811元/㎡,2015年建,https://wuhu.esf.fang.com/chushou/3_176015989.htm
216,芜湖,龙窝湖-安徽省芜湖市三山区碧桂园,96㎡,中层（共32层）,芜湖碧桂园三山水韵,70万,安徽,3室2厅,南北向,7292元/㎡,2016年建,https://wuhu.esf.fang.com/chushou/3_174749118.htm
217,芜湖,龙窝湖-安徽省芜湖市三山区碧桂园,96㎡,中层（共32层）,芜湖碧桂园三山水韵,70万,安徽,3室2厅,南北向,7292元/㎡,2016年建,https://wuhu.esf.fang.com/chushou/3_174749118.htm
218,芜湖,龙窝湖-安徽省芜湖市三山区碧桂园,109㎡,高层（共18层）,芜湖碧桂园三山水韵,83万,安徽,3室2厅,南北向,7615元/㎡,2016年建,https://wuhu.esf.fang.com/chushou/3_174749637.htm
219,芜湖,龙窝湖-安徽省芜湖市三山区碧桂园,109㎡,高层（共18层）,芜湖碧桂园三山水韵,83万,安徽,3室2厅,南北向,7615元/㎡,2016年建,https://wuhu.esf.fang.com/chushou/3_174749637.htm
220,芜湖,"大学城-九华南路文昌路,柏庄春暖花开东侧",90㎡,低层（共11层）,弋江嘉园,79万,安徽,2室2厅,南向,8778元/㎡,2013年建,https://wuhu.esf.fang.com/chushou/3_164475008.htm
221,芜湖,"大学城-九华南路文昌路,柏庄春暖花开东侧",90㎡,低层（共11层）,弋江嘉园,79万,安徽,2室2厅,南向,8778元/㎡,2013年建,https://wuhu.esf.fang.com/chushou/3_164475008.htm
